id,username,location,tweet
1034368228544405504,Decimal Point Offorchukwu Banks,"Lagos, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
814784104331878400,Dameey_Zeus⚡⚡,lagos,"RT @blueprintafric: ""They said I'm qualified to be the Vice President because of my knowledge of the economy. But Nigeria's problem is the…"
1239966468567003136,👑🐺🐺Certified Talk Talk🐺🐺👑,"Lagos, Nigeria","RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
1196773154280083457,Obedient Preacher 🤝❤,Nigeria,"@VictorIsrael_ @PeterObi Finally, we have an anthem for Peter Obi. 🙂✊

#ObidientAnthem 

https://t.co/4rOe2dfwIp"
1194646757961060352,kush baby,,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1501223725374521347,J.O.S.B.O.I,HEAVENS GATE,"RT @yabaleftonline: ""Peter Obi is a scam, every time he opens his mouth he lies"" – Asari Dokubo says https://t.co/zr5zoXAJTg"
1523602774398803968,Dr Atongo,,"RT @Sadiqsans: @PeterObi is their greatest nightmare, even to those politicians that think they’re the landlords in the north. 

The accept…"
743555009711845376,ち,"Lagos, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1108430358075330561,OTHO_RACE,,RT @Immortality_199: His excellency Peter Obi on the kind of team he will assemble comprising of young people to help him tackle Nigeria pr…
208642548,👸🏾Aphrodite👸🏾,"Manchester, England","RT @BarrTailorson: Dr. Doyin Okupe tells Seun that no Peter Obi supporter has gotten out of line.

Nigerians are entitled to be angry, he s…"
17895121,EMEKA AMAKEZE,Nigeria,RT @urchilla01: Over 20k people tuned in live to watch Peter Obi on @ARISEtv this morning. He dealt with every issue raised. He did not pol…
2172075304,Chukwunwedụ,,RT @BBCWorld: Peter Obi: The Labour Party candidate electrifying young Nigerians https://t.co/e6DE9gDHsU
241581667,Jaidooo,Heavens' Arms,"RT @Stes_Giddy: You're not horny, you're just lonely

You're not lonely, you're just bored

You're not bored, you don't have a purpose 

Fi…"
1061157669879382019,ƝDỤBE$T,"Enugu, Nigeria","RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
776867298661502976,kellz Onye mpiawa azu 🤺🤺🤺,jupiter ,"RT @Hart7Emmy: Leadership and Learning are inseparable - Peter Obi

Peter Obi Stands out from the bunch. No doubt! @ARISEtv"
1056261027153829888,Ojay,Nigeria,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
882966901718228992,Franklin,,"@Kaywise30 @ejykmykel1 Bro don't let them deceive you with ""abusive"" they do far worse, pining IPOB on Peter obi, saying PO sponsors them. Vote competence not sentiment. Theres nothing like ""toxic"". They only use that term when the heat is much on them. https://t.co/wx9koNO22t"
981540354,V E R S H,"Abuja, Nigeria","RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
964875149853052928,Hermes,my mind,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1182973117083377665,Mosunmola Joy,,"RT @firstladyship: Otedola can support who he wants. He is an elite. Jeff Bezos can even support Tinubu. But on D-Day, those affected by Po…"
1320957816455241729,Deco,,"@Chuddy_k1 @PeterObi Peter Obi goes to Arise TV and discusses National issues.

Others go to Arise TV and discuss Peter Obi.😁"
781793341809754113,Onosoliase Benjamin,world,RT @Deborahgaji: Retweet if you believe Peter Obi will drive the country forward!
1481635024969486337,jane,,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
801957679,Chukwuemeka🧑🏾‍🦱,"Minas-Tirith, Gondor","RT @firstladyship: “If I am qualified to be Vice President, I am qualified to be the President.”

Peter Obi is the Real Nuggets on Arise TV…"
1499858257594179595,Tamz styles,Global Designer ,"RT @Tamzstyles: Peter Obi is presidential, Nigeria 🇳🇬 glory days are coming back.

#PeterObi4President #votelabourparty #tamzstyles #PeterO…"
1075829132129378305,Gramm🇨🇦,"Lagos, Nigeria","RT @Makavelli275: After watching that Peter Obi’s interview this morning, I am now more willing, and prepared to financially support his ca…"
3377568269,DESTINY ,FCT ABUJA NIGERIA ,RT @thekaysie: Peter Obi just dey burst my head for this arise tv interview I swear.
1187029379710439432,MichelleNwaoṅu,,"RT @OmoGbajaBiamila: The money we have expended on fuel subsidy alone, would have had a solid impact on our education, health and power sec…"
837314952943833088,Chijioke,"Lagos, Nigeria","RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1288456466005983232,Edu,,RT @AndSilipanah: Listening to HE Peter Obi on Arise Tv  looks like listening to the President of Nigeria.
1392374724731281408,Peace,"Lagos, Nigeria","RT @IconicNino: “This is more than Peter Obi, it's a political revolution empowered by the Nigerian youths”

® Doyin Okupe"
480322707,Stinzy xx,,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
353188552,OJ JOBALO,,RT @JadayDavid: Peter Obi just said on Arise TV this morning that the Government in the last 10 years Privatized profit and socialize losse…
1506627672775999488,Maverick of the Buj,Abuja,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
2332603056,Chidiebere Iwuoha,Nigeria,"RT @Makavelli275: With Peter Obi’s plans for the North as a region, Northerners would be the biggest beneficiaries of his administration, i…"
3017883104,willz Og,"Istanbul, Turkey","RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1201070894346592256,DC,,@de_pontif @Exy223 @Ariyoexcel16 @PureGol73002016 @distinguish_Y @mercy82374025 @DanielRegha @SaharaReporters Good thing that Tinubu's achievements are so monumental hence the thought federal government did it.. Obasanjo lauding Tinubu on Tinubu's Lekki trade zone here. Peter Obi noisemaking miscreants can't list Peter Obi's achievement 😂😂 Tinubu is way too big. https://t.co/TDvKMt0gee
448132654,Gerry,,RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
179860993,Fego,"Lagos, Nigeria",RT @urchilla01: Over 20k people tuned in live to watch Peter Obi on @ARISEtv this morning. He dealt with every issue raised. He did not pol…
1152490605324509184,Amos,,"RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
507681089,Terungwa Atsaigba,Terungwa Simon Atsaigba,"RT @Sadiqsans: They initially thought that Peter Obi was a joke, not knowing that obicracy will eventually consume them. 

They gave #Endsa…"
71531658,Otto,Nigeria,RT @AfamDeluxo: Bruh. The passion in Peter Obi's to fix Nigeria is something I have never seen before. Especially the power sector.
1316607684217577472,CFCSWAT,"Stamford Bridge, England","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
786861076860268569,Ike Ihiala🇺🇸,"Illinois, USA",RT @dubyibe: Even @YeleSowore keenly listened to Peter Obi's lecture this morning on @ARISEtv. Who no like better thing?? 😂😂 #TheMorningSho…
1528626578187501568,Eddy,,"RT @Makavelli275: With Peter Obi’s plans for the North as a region, Northerners would be the biggest beneficiaries of his administration, i…"
1043321608130179073,Christian Ejike,,"RT @NigeriaRenew: My President always Presidential.

Always exhuming Hope and prospect for our dear country.
Nigeria will surely be better…"
1187029379710439432,MichelleNwaoṅu,,"RT @NigeriaRenew: My President always Presidential.

Always exhuming Hope and prospect for our dear country.
Nigeria will surely be better…"
704509827,okechimyerem,Right there with you ,RT @AndSilipanah: Listening to HE Peter Obi on Arise Tv  looks like listening to the President of Nigeria.
962513296665477120,Praise Ogunade,"Lagos, Nigeria","2) and to save Nigeria is to hire the best.”-- Peter Obi.
And I can not agree less.

 #TheMorningShow"
4587987981,Frank Imooa,"Lagos, Nigeria","RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
1126793135554740224,Charlz Cavanni,Antarctica,RT @blossommartins: If your candidate can’t sit with Arise Tv presenters and tackled national issues like PETER OBI Don’t you dare host any…
881558060,🇳🇬 D Enwere’s 🧣,Rolling stone! ,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
817091598,Ifeanyi chukwunweike,,RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
379761497,J,Hakushin Society,"RT @walegates: Point is regardless how a President Peter Obi goes, the rich do be fine."
1504714851159007245,Ikechukwu Kelvin,,RT @firstladyship: Kwankwaso’s statement is the reason more than 100m Nigerians are in poverty. Don’t vote for Peter Obi because he is from…
4696962607,Jayblaze47,Abuja,"@Nafissa51596556 @ChangeMantra1 @RukkyAbdullahi U get problem ooo... Kwankwaso , tinubu, sowore, Peter obi etc dey contest, why u come dey attack only obi?"
1344530855641886720,olowo32,,"RT @paschaloi: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on the…"
1117250042,Adeyinka Adeoye,"Lagos,nigeria",RT @adeyanjudeji: Peter Obi is beginning to sound like a motivational speaker. He should open a motivational school. Not ready to face real…
325562928,Get PVC Vote For Peter Obi,Lag City,We ain't joking in this Peter Obi's camp. https://t.co/vqeZMF6w0L
2190197147,ms_darasimi,Nigeria,RT @Kenny_oka4: Peter Obi is that Guy. He is levels above  every candidate. EVERY SINGLE ONE
1290996104084033536,"Balance, Truth, and Fairness are Golden🌞🌞⭐⭐",Captivity until Biafra comes,"RT @EmekaGift100: There is scammer in town ,Peter Obi is scammer Scamming people so easily ---Asari Dokubo https://t.co/UDuo6QteKW"
375546756,Thomas Sankara,Lost ,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
266867464,Onye Nkuzi,,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1495087920755064832,Temitope,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
4397758695,Okechukwu Okwor,Nigeria,RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
4827746381,OKORO OKEOGHENEVEVU,,"RT @Morris_Monye: Peter Obi now on Arise TV

Feels like the President is talking."
900791833051246593,NWANYIE ANTHONY,The Universe,"RT @PaschalAnusi: If I'm the president, the Governors will be in charge of their state security, why won't I question the governor of Katsi…"
217489541,Slides Plug🔌,Lost in the world...,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
232915323,König!,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
1042203823,Agusiobo Joshua 🇳🇬🇦🇺 |The Brand Engineer,"Enugu, Nigeria,","RT @adaigbo_2022: After watching Peter Obi's interview  this morning, once I get home, I will  kiss my PVC, dust it again. 😁😁😁"
860021392758231040,Anayochukwu💙♥️,"Asaba, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
3377568269,DESTINY ,FCT ABUJA NIGERIA ,RT @AfamDeluxo: Bruh. The passion in Peter Obi's to fix Nigeria is something I have never seen before. Especially the power sector.
1431290605305573377,Aji,Nigeria,"RT @firstladyship: Even Rufai, Rotus, Tundun of Arise TV crew, fell under Peter Obi’s spell on #TheMorningShow. Anyone that listen to Peter…"
1162421070953099264,Tocrah,,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1323623896596230146,Never Give Up💪🏾😎👑,,RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
801957679,Chukwuemeka🧑🏾‍🦱,"Minas-Tirith, Gondor","RT @UgwunnaEjikem: You can’t possibly listen to Peter Obi speak about his plans for Nigeria and not get awed all over again...

He’s neithe…"
305607162,El Shinkafi,Inexplicable,"RT @Chude__: ""They said I'm qualified to be the Vice President bcuz of my knowledge of the economy. But Nigeria's problem is the economy. W…"
321519215,ADA OBI,Nigeria,RT @Spotlight_Abby: I visited the largest producer of rice in Kano and I'm supporting him financially and he is doing well. Let's remove th…
